y1	y2
-2.01523	0.191648
-0.875762	-0.751308
-3.40814	-2.12362
2.09687	-4.09155
-0.781756	1.08826
3.39196	-1.43544
-3.34652	0.994437
2.29413	5.53167
6.23307	-1.3478
-2.16837	0.616571
-1.39175	0.486287
1.85471	-3.65469
-4.39736	4.0213
0.584531	1.15628
-0.43159	-2.07581
-3.67241	0.95698
0.664041	2.48794
-3.39601	2.55684
3.38321	-2.09913
3.0957	-1.46042
0.949242	2.8224
-1.97147	-0.879797
1.21138	-2.02959
3.48918	-0.455265
1.66186	-2.4293
-3.13016	2.01467
0.525686	1.72805
-1.32514	0.493855
-0.282245	0.127302
-1.08278	2.59387
-2.10539	-1.39781
-5.43039	-0.0217428
-2.33448	-0.482366
0.294175	0.330535
-0.629197	0.769267
-2.90309	-0.663379
-2.87835	-2.69698
-1.86077	-2.02732
-2.42642	-1.70933
-2.01654	0.733327
1.68788	-0.880273
1.40806	-0.579294
1.00522	-3.57518
0.762454	0.470236
1.42975	0.331292
-0.588864	1.06066
0.386786	-1.14478
1.18313	0.225056
0.372311	-3.27378
-1.024	1.01572
1.37136	-1.05841
0.411667	0.13577
-0.473677	-0.570345
-1.19825	-0.838986
0.138022	1.33875
-2.53912	0.0667626
0.295332	0.0498426
-1.13113	-1.61817
0.606354	2.52112
1.07192	2.34569
-2.07539	1.087
3.13751	0.385154
1.99434	1.21037
-0.748428	1.4241
0.476987	1.2066
5.14344	-3.33198
-0.521292	4.63911
1.11531	0.473196
-4.41154	5.41564
1.41564	-2.85597
2.22452	-0.0302524
-2.453	-0.0440187
-3.68203	-3.07205
-0.863362	1.39366
0.796686	0.112329
-2.12156	-1.55004
-2.72759	-1.31921
0.100913	-0.433294
2.40768	1.83731
-1.38404	0.5804
-0.549128	-1.79529
2.16459	-1.635
2.7643	-1.43119
1.34546	4.73089
3.97241	1.36565
-0.353281	-2.54927
0.834742	-1.85369
0.0348523	-0.270394
0.146513	-0.06097
-2.45289	-4.33919
0.708443	0.136817
3.8117	1.52398
0.28841	-2.68238
2.28139	-0.21154
-1.28503	-2.89978
-1.55445	2.13059
-2.46427	0.967815
-4.08696	-0.0678776
1.94337	-0.227923
-1.60892	0.0481805
-1.40684	-3.28806
-0.0954176	-0.143515
-1.60123	0.472225
-2.95646	-1.96799
-2.06566	-2.04373
-1.30741	-1.26028
1.12528	-0.262506
1.87267	-0.0706151
1.38097	-1.64392
-0.570219	-3.8831
-0.750076	1.8499
-0.0190245	0.34978
-0.993411	1.32191
0.902001	2.74061
0.276967	1.44342
4.24366	0.836071
-1.52012	0.371189
0.273506	-0.801651
2.31831	-2.83312
0.128991	0.881318
2.76989	-0.127404
5.77388	0.194672
-0.229001	2.77312
-2.06618	1.69745
-0.951431	-0.69905
4.12871	-0.0950707
-1.30362	-1.91065
-1.2477	0.356622
1.92859	0.622659
0.158787	2.86627
0.108892	3.33016
-2.27594	-1.5949
0.265909	0.696667
-0.597389	0.993174
1.04975	-2.95459
-3.98939	0.52075
-0.645424	-2.09445
-1.2333	1.61195
1.76394	1.8656
0.0781929	4.39755
2.59247	-2.77367
-4.27732	1.97074
1.87553	-3.21464
-2.13724	-0.796196
2.48008	-1.84667
-0.285899	-2.47624
3.12781	-1.25559
-1.14526	0.468909
-2.79269	-2.36236
2.13025	1.00777
-0.377118	4.17648
1.13736	-2.56046
0.392931	-1.60054
-0.530791	0.511056
2.91216	2.94695
0.99909	-0.239056
-1.66719	0.308192
1.91335	2.92702
0.569717	-2.96655
-0.72535	-2.49038
1.96071	-1.95718
4.64651	-3.18859
0.302071	-1.20005
0.633588	-0.289495
-1.24533	-0.586809
-0.13833	-1.11722
0.837118	4.25239
0.141588	3.43747
-0.337215	0.261328
-1.54718	-3.9867
-1.20994	-0.521943
0.353406	-0.6615
-1.5223	-0.670495
-0.155677	0.238473
1.02851	-2.02675
3.99235	-0.19291
0.77737	-0.419126
2.3611	-0.219717
-4.68982	-1.68788
-2.90464	-3.0475
-0.667554	-1.21472
3.31277	-0.626984
-0.871211	-4.70816
2.33148	2.2291
-0.214713	-0.653023
1.11045	-1.62267
1.44678	-2.93872
-0.259672	1.20565
-3.9529	1.59736
3.91596	2.37656
-1.18116	1.79013
-3.47744	-1.99461
1.83185	-4.55696
1.19891	-2.5164
0.697742	-0.0845899
2.3253	-1.34174
0.862537	1.75004
-1.29821	0.0437919
-1.54656	2.77607
-1.93535	2.61242
-0.384337	0.882394
0.883008	3.2775
-0.0400939	2.29034
0.304209	0.307468
-0.882845	-0.916832
-0.513549	1.38024
2.08801	0.332733
0.784575	0.448891
-0.315442	2.54015
-2.52498	0.473203
-1.36898	-0.0584497
-4.77325	0.484951
-1.26833	3.58884
-1.74982	-3.51135
-0.292277	2.99708
1.67321	4.03067
-0.815186	0.356845
0.241164	0.364248
0.147055	0.620198
0.981404	4.10313
-3.01967	-0.125976
2.62848	2.5909
2.63356	-3.65411
-1.24224	-3.26176
-1.66423	3.802
2.60166	0.294088
5.01893	-1.72714
-2.15045	-2.51008
-4.38942	-2.16072
3.23848	0.145088
3.5557	-0.555447
1.04256	-1.21677
0.871461	0.199522
-5.74857	1.69738
-0.131395	0.628407
0.148511	2.97022
-0.154557	-0.760061
-0.977396	-4.07616
-2.55731	-0.231847
1.41695	-2.5974
-2.04099	0.0188505
-1.1027	2.37535
-0.601561	4.58496
-0.812882	2.16511
0.695211	-4.00975
-0.521273	-1.67311
2.98489	0.241873
1.06563	2.44596
0.202942	-2.2536
2.69454	0.811626
-0.0566922	-0.808304
0.807922	-1.25862
-0.50529	0.958838
1.35119	-2.08677
0.419181	1.07623
0.850913	-1.6599
0.688641	-0.7632
0.708624	4.637
-0.539559	4.20362
1.53905	4.33531
2.45163	0.533407
1.47123	-0.54094
-2.43402	3.52254
2.79206	0.0620257
3.21822	-3.25966
-2.37089	3.29423
-0.523095	1.89801
-2.46662	1.34917
2.93445	0.301557
-0.0926179	0.374402
-0.371718	-1.91898
-1.17647	0.819647
-0.96246	1.4968
-2.22179	2.47231
0.72739	0.749998
-1.78724	2.33826
-0.438589	-2.16745
-2.12108	0.249149
-2.72289	1.57871
-0.675574	-0.327733
-1.78755	2.52491
-2.39836	1.81287
1.94965	0.364474
-0.994255	-0.649052
-1.56172	3.82957
0.0782438	-1.15652
0.239884	-0.376193
0.809901	-0.289298
1.60635	3.6651
0.388113	0.481552
-1.4241	-3.07492
-1.6553	1.29984
-1.76091	0.449055
-1.6755	-1.57149
-0.21432	0.620821
2.88193	2.62037
0.827602	-1.93326
1.02413	1.24209
-2.82105	3.21149
1.67839	-1.10316
-0.593981	1.27657
0.543864	-1.73572
1.94005	-1.84026
1.01585	-0.673845
3.87421	-0.772374
-1.16477	-0.0449371
1.31161	-3.48303
1.28521	-1.0565
-3.83962	-4.82393
-1.94467	-2.10316
0.0714673	-0.60255
-0.0987126	-1.91349
0.397722	-0.420601
0.241257	2.66858
3.18552	-1.07475
-0.271431	1.84969
-2.03675	1.05336
-1.26872	-1.68848
-0.0672479	-1.77052
-2.32568	-2.91159
0.943972	-2.52236
-3.15601	1.62384
-1.75687	-0.277738
-2.18468	1.02285
0.63602	2.0917
-0.780519	0.442712
0.0719352	4.59031
-5.75394	0.996782
0.653499	-0.887024
0.875254	-1.69312
0.784598	0.948487
1.87648	1.13679
-1.33361	1.04363
2.04946	4.12073
-1.07803	1.01251
-0.310967	-1.47474
1.25416	0.165743
3.85223	0.710086
0.781507	-0.595707
1.91152	0.70328
2.51787	1.02682
-0.202724	-1.44976
-2.13897	3.44014
2.03409	0.853773
4.42693	-2.98062
-1.18872	-3.76848
-3.87082	-3.41216
3.47265	-2.85004
4.15925	0.191373
1.16862	-0.277011
-1.40686	-0.736547
-2.28093	0.446676
0.0419104	-2.03509
-1.54558	-2.29053
0.823552	4.24565
-0.80761	4.35559
-1.18456	0.124223
-2.68227	-2.02781
1.52586	-1.1363
0.139596	-0.945068
-0.251424	4.15383
1.51654	1.40349
2.25817	4.52316
-0.136792	-0.786106
-0.339938	1.84253
1.2828	-1.10209
-0.143422	0.857749
1.3338	-1.93539
1.33925	1.26768
-1.70426	3.4921
0.409194	3.19527
5.4623	-1.09229
0.037754	-1.57638
-1.68744	1.27985
-0.76952	0.856385
2.54819	0.75777
2.07783	0.710846
2.13995	-0.421816
1.47535	0.992955
-1.86573	-1.05572
-0.710143	1.18142
-2.21994	5.22531
3.86378	2.45005
-2.14236	0.24295
1.12469	-1.66948
2.5163	-0.912535
0.0378939	0.788355
-4.87931	2.32623
-1.49064	-0.766454
0.876185	-2.03422
1.50757	1.31376
-2.47391	-1.12759
1.7821	-0.336692
-1.85216	-3.09301
-2.42271	-2.96391
-1.17797	1.15957
-0.0714598	-0.374288
3.37146	-2.59121
-3.29155	-1.3414
3.2295	-1.90982
0.658384	4.15471
-0.0815612	2.44371
-0.466345	-2.13602
1.70198	-2.31863
-1.47238	1.03291
2.17619	-3.4379
2.52566	-0.589668
0.86576	2.10376
1.40731	-0.677496
-2.97273	-2.44738
2.06069	-1.79518
-0.36748	1.8869
0.903426	1.09356
0.793369	1.21436
-3.17742	-0.723376
2.14939	1.36698
0.0243765	0.162378
-0.246406	-1.59896
-0.877077	-2.12897
1.76682	0.607916
1.15029	-4.17627
2.4791	-1.67528
-0.227136	-0.557863
-0.481881	-2.57727
-0.138145	-2.49145
3.02886	1.8157
0.919459	-0.871319
-1.69101	5.08921
1.53922	3.57385
0.252651	1.16889
-1.56071	-1.80869
2.64533	-2.39426
-2.04181	-1.42417
1.16917	-3.22486
-0.656791	1.27919
3.37107	-0.804901
-0.483169	1.65782
1.5509	3.63647
0.708493	-2.72639
0.976862	6.09078
0.382273	3.26099
0.587606	-0.141855
0.707984	4.54731
-3.14079	1.64121
-1.496	-1.64461
-1.0393	0.164536
2.51214	4.04215
2.28199	-2.02385
-1.90287	-2.22428
-0.43591	1.37653
1.04556	3.8489
-0.268523	-1.14254
-3.6817	-1.4665
-3.16273	-1.44265
4.93807	-1.12595
-0.305264	-3.19082
0.371083	0.114438
-3.18407	0.850675
1.68465	1.66545
2.25592	-3.41395
1.06733	-0.839735
-2.22121	0.509443
0.648804	3.33514
1.15461	-1.784
0.725366	2.75959
2.50926	0.322776
0.66269	-0.275999
2.09558	1.49063
-1.9303	-2.44404
0.890771	-1.96006
3.96787	-2.45162
2.89587	0.768631
-4.87573	3.15797
-0.738171	-4.46751
0.793331	-2.54329
-1.45014	-1.25155
-2.15057	-2.8096
1.28762	1.42644
-0.352673	-1.14762
-2.73007	-1.27492
1.59006	2.27805
0.877382	-1.71257
0.710764	-2.50118
-2.47323	0.243422
0.158493	0.97184
-1.1769	-5.18947
3.363	-2.74834
-2.08436	-0.096111
2.38335	-0.464531
-1.1019	1.65291
-1.55063	1.27144
-0.248664	-1.02326
-4.2712	-1.03166
5.74545	3.30398
0.739748	1.06693
-3.58173	-0.690108
-1.26855	-0.427084
-0.0607108	-6.71556
3.49995	-0.451979
2.06519	1.47237
1.14893	2.74917
1.93885	0.94159
1.63924	2.74308
-0.0904613	1.29059
2.46627	2.50664
0.460069	0.456261
2.59102	0.369515
3.78783	-0.942593
0.744864	0.270075
1.7344	-0.154096
1.7019	1.97826
-4.2291	-0.94841
-0.263483	-5.03284
0.436433	2.29925
0.355158	0.517121
1.34931	-0.391436
1.05451	0.896678
-2.91866	-0.456698
-3.75124	1.05817
-3.12508	4.35351
1.47747	1.93808
4.40109	0.120456
-0.100876	0.718672
-1.78046	2.19192
-0.93087	-1.20801
-1.06056	1.71606
-0.711849	-1.64208
-0.918548	-5.4449
0.60051	-0.303348
-1.0474	-2.88387
3.11186	0.950229
0.60014	3.92064
-2.6396	0.130963
-1.66231	0.595815
-0.376306	2.72773
0.258411	-2.37747
-2.58767	0.828589
-1.712	-0.64367
-1.16479	1.66567
-0.297261	-0.6307
-1.41247	-1.1304
2.03682	0.688843
-0.213344	-0.875856
2.99707	-0.748815
0.216406	-0.571508
-2.25472	-3.06299
-1.95341	-1.45474
0.404189	-1.98937
0.877352	2.2129
1.3276	3.02474
0.815127	0.453945
0.497942	0.397392
-0.383696	2.99421
-1.80911	-2.27711
-1.74504	0.603456
-0.244297	0.180938
-2.05357	2.10297
1.43671	0.561266
1.6354	-1.34132
1.45553	-0.55238
-1.87703	0.247448
0.553896	0.496562
-0.154163	1.76726
-0.256047	-0.178101
-0.40251	1.98768
3.17776	-1.28236
1.62597	-1.80135
0.81746	-0.788125
1.24188	1.67266
1.66755	-2.29521
4.83659	1.59348
-1.70817	-0.492725
2.70177	0.900347
0.501694	1.43919
1.35675	2.64511
-0.106556	3.49448
-5.66418	-3.83169
1.47793	2.54952
-1.20944	-3.83837
-0.991177	1.58951
-0.606977	1.91613
2.13022	1.1154
-0.146133	5.50866
-0.101928	3.04836
-1.0103	0.743579
0.899748	2.1374
-3.10644	2.84991
-4.16297	-0.559372
-0.270356	-1.10604
5.07164	-2.70338
-0.143552	0.504153
-0.814925	0.827511
-4.43877	-2.40706
-3.97554	2.96082
-0.522977	-1.59669
2.33122	4.32669
-0.424959	-0.242459
4.22288	-1.66004
-1.15098	3.10911
-0.0736032	-2.48836
-0.534034	0.614225
1.94919	4.96272
-3.43119	-0.396045
-2.01349	0.318945
-0.297987	2.47549
-1.03899	-0.279606
-0.292293	2.03659
-3.63074	-0.338938
-0.665226	3.38828
-0.393392	-0.387883
1.62172	-1.63739
0.95649	2.32889
-0.366998	0.00527985
2.51132	1.61384
0.437352	-2.27365
0.716552	2.36354
-1.44602	3.28672
-0.472112	-0.885756
1.01368	-0.275667
-0.756512	0.849254
1.19896	0.0858832
0.806646	-1.35941
-2.62487	-0.499918
-1.18198	2.71173
2.3966	-0.214518
-1.75113	-1.21293
1.62559	1.73933
-0.214623	0.841452
-1.77298	-1.9902
2.8792	0.557288
-1.04327	0.689429
1.30576	-1.47517
1.23671	-1.86553
-2.00513	2.24329
-1.05956	-0.671472
1.26773	-0.422372
1.27786	-1.00174
1.45045	-3.82178
2.94659	-1.72181
-0.0310781	1.86322
1.40703	1.67278
2.21012	0.792384
-0.0489294	0.771253
1.11605	-1.87646
0.566274	1.67027
-0.227886	-1.22567
-2.57457	0.140025
2.58508	-0.341428
0.574834	-1.66902
-1.0366	-0.489737
-2.75183	2.93166
2.57507	-3.24738
-1.2243	2.8993
-0.196343	-0.506248
-0.210093	-1.17743
-2.07805	-0.172334
0.866016	1.83197
5.38897	-2.28692
3.68157	0.897583
0.285846	2.56869
-0.713707	-0.21689
-1.01839	-0.570503
-0.166386	0.577268
-0.599915	-1.09473
-3.51071	-1.45652
-0.214637	-2.72379
1.42009	-2.33982
-4.95063	0.817571
2.41687	-1.61772
-2.51299	1.54066
-0.974694	2.64821
-0.379967	-2.6627
-2.42958	0.824769
1.06641	0.0422625
0.550638	1.0245
-1.9672	3.42367
2.91098	-1.10422
0.62238	0.375413
-2.49039	-0.355053
-3.04084	-3.55683
-0.0521388	-1.75192
0.495628	2.51498
-1.40286	1.28207
2.44982	3.63792
1.11929	2.35645
-2.70351	-6.31681
0.544419	-2.66126
-2.18402	-3.15849
1.77954	0.272642
-0.289414	2.44951
2.20329	-0.636212
-0.0690917	2.34355
0.507169	1.28843
-4.34178	0.919167
0.176177	-2.15065
1.16381	-1.30206
1.12978	0.152251
0.0872731	1.04368
1.38769	0.319947
0.672561	-0.536691
-1.18714	1.44259
-2.11709	-1.38032
0.0869358	1.90307
0.495297	-0.695926
0.119644	-1.62636
1.29856	0.14722
0.357446	0.423662
2.58949	-1.53183
-1.76737	-2.77987
2.09044	1.69395
-0.933262	-2.23021
0.520821	-1.79206
2.99878	-0.0843613
-2.92449	0.31407
-1.97657	0.516536
0.257799	-0.675572
-4.10959	0.460053
0.997703	-0.0947253
1.24645	-4.50112
-1.84505	4.80246
0.432551	0.509576
-0.096108	-0.224139
-1.64304	-0.74786
0.696764	0.215879
-4.12487	2.73881
-1.42986	-4.2554
2.00647	-1.29913
1.46364	0.848071
-1.7444	0.156074
-2.47732	3.94979
-2.38893	2.01496
-0.0481166	0.421802
-0.0580294	-0.310899
0.757008	0.823048
-0.115309	0.770065
0.113742	-3.11781
-3.29973	-0.447835
0.497479	-0.635026
1.46662	-2.87332
-0.0973171	0.941979
-1.81316	1.9046
2.93349	-0.270823
0.729456	-0.550998
1.59556	-0.200407
-0.102186	0.230065
1.82789	1.12119
-1.81603	1.10446
1.82583	-0.00428317
-0.277533	3.71521
-2.21069	0.709854
-2.14799	-1.85965
0.000538526	-2.67797
4.2412	-4.82158
-1.84918	0.798949
-0.348258	-0.975366
-1.83479	2.32189
2.2582	0.591494
2.07309	-1.74114
-0.839504	3.07134
-1.40229	-1.18155
3.54194	-1.79796
1.38238	-1.62837
-2.73926	1.83196
2.02692	-6.08963
0.204952	-1.91377
0.442252	-2.55149
-1.07341	1.67852
1.55738	0.501861
0.499172	-5.13003
-0.0818203	0.911764
-1.88316	-0.170409
-1.49491	-1.3718
3.20176	2.10755
-0.0782484	-0.630987
1.00869	0.804971
2.68252	-1.16844
-0.851028	0.968664
0.752421	1.1188
0.479754	2.9584
3.54446	2.64773
0.865431	-0.261349
-1.39989	-0.25586
2.00768	1.55062
-2.7296	3.12814
1.30037	0.357128
-4.05892	-0.048125
-0.0971778	-2.00109
1.89847	0.820289
-3.44884	-1.3116
-0.969052	-2.46986
4.50108	-0.214621
1.46565	0.634638
-1.47964	2.15743
-1.02842	0.533023
-1.19377	2.47031
0.00109801	2.35044
-1.14876	2.94871
-0.00633473	-1.74056
1.46307	-3.05544
1.6775	4.58354
-0.282319	0.631788
2.06765	-0.728229
-3.07119	1.78768
-4.59406	-0.000618132
-0.887883	0.239439
-3.91516	4.01716
4.13015	-0.687996
1.34324	-2.3675
-2.32815	-6.05232
0.323353	-0.782225
0.590264	2.0066
4.04634	-0.891977
-1.28092	-3.50957
3.52773	2.69312
1.10979	-0.655579
-0.774509	0.833976
0.45255	1.981
0.118605	0.439613
1.20804	1.49406
-1.30845	0.793225
-1.54818	1.03594
2.507	0.571484
0.428692	-1.3021
0.737781	-3.07108
1.45721	1.34704
2.09507	-5.40165
-0.331124	-2.08291
0.379419	2.10948
0.764217	0.768662
1.95946	1.14572
-1.33295	1.85844
-1.48992	0.168231
-5.25875	0.738763
-0.431028	-0.0174001
-0.0501905	-1.59341
-2.36644	0.3875
-1.30026	-1.23908
-1.15371	-0.0533034
1.7362	-2.15397
-0.722263	-2.14791
-2.4854	-2.66658
-1.4364	1.87656
0.488474	-2.95907
0.0457424	-0.646315
0.207859	0.40922
2.93811	1.87951
2.52502	5.46108
1.08929	-2.32688
-2.63145	-1.42251
1.58201	-0.903666
-0.786798	0.644413
-3.97297	0.344822
-1.71503	0.713612
1.6176	0.149114
-5.0396	-0.165761
-0.971528	0.131673
1.73005	1.16756
2.12818	-1.90482
2.11551	1.1118
0.148641	-3.30945
0.458602	-1.68238
-2.44328	2.43907
1.70978	-2.04712
0.194892	-1.63428
1.8004	-3.98292
1.18764	-2.09625
0.819315	1.30542
-0.489578	-4.79626
1.28264	2.07046
-1.09453	-0.0189953
1.98737	0.771388
-3.15805	-0.679892
-2.98356	0.866706
-3.45101	0.43982
1.53248	-1.60938
1.77509	-2.63663
1.71754	1.66556
1.93991	-1.16909
-1.88283	3.90393
-0.201383	-0.685135
0.143563	0.805271
0.876896	-0.00493784
-0.339323	1.0263
-0.193715	1.37789
0.406424	1.50898
2.79975	0.900832
2.91896	-0.92052
0.910106	-1.78965
1.21509	-2.11342
-2.65171	0.569403
1.64109	2.16692
0.572477	-0.744838
3.07996	0.544012
-0.127307	0.418816
-3.44122	-1.82675
-1.1494	1.26373
4.14694	0.699318
1.62602	1.82253
3.50091	0.161776
0.201905	3.62106
-0.626967	0.735791
-0.164011	1.38645
0.201076	5.57857
-1.32315	3.04101
0.210839	-0.189961
5.35889	-2.32477
-1.40733	0.729488
-0.00320556	-1.01095
-0.737333	-2.19374
-2.81449	1.46922
1.01639	1.44817
2.08679	-0.743188
-1.61371	-0.693718
1.58909	1.42643
4.04024	2.06107
-2.25768	-2.11877
-2.08444	-0.00959196
0.400695	1.13454
-2.22407	0.286917
0.515551	1.57558
-0.237412	-0.705659
0.133495	1.57671
-0.879083	1.38159
3.00679	0.836772
0.84813	0.366781
0.710811	1.55258
-0.176708	0.175888
-2.08412	-0.822437
-1.14479	-0.474018
-1.33312	1.48318
-0.374424	0.0632961
-3.23126	0.127217
-3.96867	-4.19363
3.96244	-0.586576
-1.93975	0.791583
-1.22132	-1.6108
1.54986	0.052281
0.833486	2.72646
-2.85673	-2.21503
1.24324	-0.0680349
-2.17905	-0.11057
2.3245	1.60688
-1.42889	-0.608756
1.81706	0.407901
2.39288	-1.3316
4.10909	0.401983
0.660054	0.424629
1.89991	-3.25597
2.10733	-0.553944
0.187774	1.03702
2.78029	-2.09633
1.01808	-1.60609
1.65608	-0.627885
0.346718	-0.0638597
-0.835007	1.12916
0.729458	-4.67531
4.08366	-2.59954
1.76082	-6.01105
-1.73153	-1.11256
-2.12793	-1.18334
2.31126	2.70976
0.424665	-2.9476
0.619777	-0.450435
3.42362	-0.829395
1.28697	-0.133927
1.51858	-3.79246
-1.18568	3.57744
-1.24897	2.19423
0.00501383	0.389341
3.17355	3.38453
1.69508	-0.521129
0.326131	0.0488198
2.23273	-0.794286
0.291034	1.29134
-2.97885	-1.08943
5.7914	3.10892
-0.15084	-1.37107
-0.747182	3.0187
-0.669347	-2.45532
0.673669	-1.49953
0.469322	-1.75479
1.5046	-2.39297
1.4047	-2.93718
1.06866	1.39491
-1.59226	1.37703
-2.42696	-0.424764
1.7371	-1.09361
0.599197	2.89046
1.82047	-2.28443
0.0698021	0.0495572
-1.48053	-3.56585
-0.533113	3.02225
0.214532	-3.16314
-1.5847	-2.59162
1.28174	-1.82595
-2.75777	-5.52371
2.78245	-0.358343
-1.48009	-2.04869
-0.202584	-1.61673
2.82076	-0.226515
-2.49404	0.679692
-2.63135	-2.19766
1.04263	0.642471
-3.26438	-1.19027
-0.491656	1.23619
2.47029	1.11004
-1.02187	0.374949
0.611561	-1.05617
-0.0936025	1.89388
-2.40657	1.92353
-5.2886	-2.26358
-1.58935	2.43487
2.38365	-1.99346
-1.10175	3.01014
-1.55093	1.06584
1.56046	-2.45428
2.97739	0.85745
-0.893138	0.70499
0.657371	-1.87504
0.918534	-1.16994
1.83494	-0.434375
0.964081	1.09665
-0.549983	-1.16784
2.59707	-1.26005
0.0901937	0.688823
0.835901	-0.396064
0.841446	-1.24117
-1.60557	1.36089
1.42129	-1.93466
-1.62046	-0.486005
0.471521	-3.13465
-1.80257	1.92228
-0.477271	-0.207835
-0.994845	-1.50376
-0.758663	3.99032
0.476626	-2.47228
-0.638549	-0.758213
1.59347	1.69124
0.667438	3.34685
0.203949	-1.67627
0.511779	0.752138
-1.60336	0.407735
4.54156	-2.29419
-3.18578	2.16188
0.277622	2.14585
-0.919727	-0.885255
1.37534	0.231083
0.950999	1.73115
4.2904	-3.96716
-1.43138	-0.758013
-0.341225	-2.6984
1.76715	-2.00145
0.000172192	-2.9944
-1.58418	-1.36292
0.620865	-0.742786
-0.425024	0.711208
-0.824859	2.56216
-0.766491	3.86434
-0.0255084	-1.01307
1.53796	-0.726274
2.02265	1.21211
-2.06906	-3.05239
4.22648	1.58264
1.21873	-2.59377
1.52432	-1.70773
-1.32719	4.2852
-0.919152	-1.16794
-1.51779	0.906052
0.913849	1.63247
1.19215	1.66084
-2.59858	3.33817
1.4833	-0.816059
2.14503	-3.86802
-1.5903	-0.132268
1.01635	0.832495
1.82592	1.78416
2.6236	3.64771
-1.10327	1.37887
2.59712	3.88591
3.71753	-0.91261
0.139475	-3.77874
-0.445502	-1.05036
-2.05271	1.1594
-2.00004	-0.0429118
0.00295881	1.7396
-0.603746	2.65919
-0.0159997	-1.61591
-0.736269	-0.270662
0.585339	2.23982
-1.31714	-1.57893
0.240692	-0.902038
-2.94008	1.44984
-0.299571	2.28158
-1.19246	1.03134
2.65488	0.59231
0.228098	2.06361
1.41378	-1.46001
4.75205	6.51724
0.546421	1.05019
1.3198	1.84827
0.0425594	-1.75762
-3.19427	-1.13927
5.10891	-0.213879
-1.27707	2.11601
-1.86573	-2.92133
1.25279	1.2107
-2.93875	0.0245381
3.82158	1.66772
0.167841	-2.81347
1.29573	-0.356177
1.4524	0.876886
1.24277	0.968281
0.866075	-1.1852
-0.746638	-1.44556
3.53799	2.02021
1.89162	1.02689
-0.825509	0.62419
-1.20493	-1.82995
0.239475	5.9616
0.331371	-5.33605
1.55079	2.90331
-2.05713	-2.21092
-0.621249	-0.804152
-2.02681	-0.474996
2.68001	0.650912
-1.95357	3.00805
-1.10221	1.80547
3.52931	-1.51671
4.06863	1.70482
0.327371	-0.356813
0.666475	-1.71334
-0.51782	-2.30286
2.04422	1.29834
-1.59624	1.67418
-0.65037	-1.28504
0.315289	-0.562349
0.687703	-0.553536
-0.709017	-1.53708
2.80312	-0.610349
3.4319	-6.03784
2.6809	-2.52965
-2.76804	0.231842
-1.88184	4.03125
-0.114497	1.14686
-0.441603	0.635886
-1.35697	-0.438299
-1.84656	0.4824
-2.36053	-1.91344
0.465052	2.97827
1.62531	3.0571
-1.44987	-0.925448
-1.65444	-3.44054
1.2254	0.488466
1.55627	-1.26037
-2.41787	-3.7286
1.60586	-2.15771
-1.71832	-1.47135
0.672199	-0.154185
-2.77616	3.52173
-1.16043	-0.573715
-1.83823	-0.405092
-1.02777	-1.20464
-2.61973	-0.0762084
0.846464	0.723385
-0.521586	1.55042
-0.496599	-1.31249
0.144348	-2.20401
3.33803	-0.72946
-1.77293	3.31103
-0.573574	-0.504526
2.60038	-0.915645
-0.579672	-2.01849
0.630123	0.521009
3.40368	-0.186848
-2.78483	2.35053
-0.790053	-0.0543698
2.27838	1.50492
2.87656	0.0646272
-1.46771	3.22418
0.604764	0.294656
-0.136411	-0.108678
-2.8481	-1.17221
0.727238	-1.14466
-1.0181	-1.85285
2.31174	-0.685198
-3.54889	0.634916
0.857	0.315592
1.55176	2.1892
-2.04081	-0.345239
3.20832	1.73154
-1.35468	-3.60514
-0.657468	-2.72285
-0.74491	-1.39677
1.93258	-3.10442
0.737345	0.745039
-0.141463	-2.61323
0.531759	0.808919
-1.17166	1.2187
2.25904	0.0138792
-5.85351	1.40883
-0.00726104	0.161856
0.936321	-3.85181
-2.52254	0.89131
0.398381	3.05263
-0.791669	-2.52099
0.815608	-1.30387
-2.09	-0.0508905
0.671467	1.27895
-0.837923	0.0717981
0.36969	-0.536056
-1.09925	-3.52718
-2.50417	-2.32442
-5.07163	-0.564152
2.87846	-1.24203
0.492339	1.045
-0.0911342	-0.548797
-2.56163	-2.58989
0.215485	1.55385
-0.153427	0.713065
1.7241	-2.56912
0.580683	0.271343
-0.81082	-0.914556
-3.37422	-2.54992
2.18307	-1.4644
1.42032	0.836808
0.0837892	-3.0239
-2.12611	1.79034
-0.225865	-1.71058
-2.61419	0.834661
-1.17622	-2.68741
0.157116	0.386578
-1.88594	1.65171
1.93968	0.122591
-3.24201	2.78736
2.31058	1.32203
0.976022	-2.42609
1.24728	-4.91126
1.34323	0.713552
1.88838	-0.538594
-1.70417	2.05173
-0.383392	2.15604
-2.2919	-1.12529
-1.34943	0.0864623
0.428937	-0.340941
-1.41665	-2.74814
-2.28444	2.81267
3.51085	0.136544
-1.73101	-0.846535
-1.31111	-0.762533
2.24968	5.2605
1.7313	-0.897544
-0.336648	0.0227782
-1.02415	-2.20748
-0.736644	0.0542684
-3.1337	3.20282
0.505075	-3.24962
-1.20899	-1.61453
1.0593	1.29905
-2.49	-3.58993
3.0706	-2.14397
-0.238706	-2.07084
-3.11299	-3.35176
1.97761	-0.40994
4.21578	-0.029042
-1.03498	-1.0544
2.27612	-2.52143
